,layer,feature,indirect_effect,prompt_str,response_str,node_type,absolute_ie
253127,9,455,-0.004609213676303625,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004609213676303625
176767,6,127,0.004606336355209351,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004606336355209351
126325,4,373,0.004605820402503014,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004605820402503014
33958,1,8614,0.004603102803230286,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.004603102803230286
151486,5,190,-0.004602761939167976,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004602761939167976
126717,4,765,-0.004602039232850075,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004602039232850075
292226,11,13442,-0.0046019842848181725,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0046019842848181725
278768,10,752,-0.0046003456227481365,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0046003456227481365
126650,4,698,0.004596800543367863,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004596800543367863
54742,2,4054,-0.004594981204718351,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.004594981204718351
202513,7,529,0.004593656398355961,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004593656398355961
278379,10,363,0.004587736912071705,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004587736912071705
303722,11,362,-0.004586890339851379,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004586890339851379
151603,5,307,0.004585101269185543,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004585101269185543
262696,10,9256,0.004584738053381443,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.004584738053381443
253076,9,404,-0.004582962486892939,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004582962486892939
228010,8,682,0.004582804627716541,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004582804627716541
278051,10,35,0.00457926606759429,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00457926606759429
176899,6,259,-0.004579260479658842,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004579260479658842
100675,3,67,0.004577992483973503,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004577992483973503
303565,11,205,-0.004577721934765577,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004577721934765577
64541,2,13853,-0.004575792700052261,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.004575792700052261
278326,10,310,0.004574112128466368,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004574112128466368
303693,11,333,0.004572591278702021,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004572591278702021
152033,5,737,0.004572011064738035,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004572011064738035
151994,5,698,0.004571044817566872,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004571044817566872
126016,4,64,-0.004570679739117622,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004570679739117622
177178,6,538,-0.004568286240100861,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004568286240100861
105674,4,4298,-0.004567619413137436,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.004567619413137436
101213,3,605,-0.004567453172057867,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004567453172057867
175558,6,23494,0.004562626592814922,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.004562626592814922
130820,5,4100,0.004561630077660084,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.004561630077660084
236437,9,8341,-0.004559405148029327,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.004559405148029327
278085,10,69,0.0045580691657960415,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0045580691657960415
177064,6,424,-0.004557032138109207,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004557032138109207
176969,6,329,-0.0045569296926259995,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0045569296926259995
227515,8,187,0.0045566922053694725,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0045566922053694725
122014,4,20638,0.004555018153041601,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.004555018153041601
216272,8,13520,0.004553908482193947,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.004553908482193947
253365,9,693,0.004546781536191702,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004546781536191702
126115,4,163,0.004545015748590231,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004545015748590231
202283,7,299,0.004542363341897726,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004542363341897726
76004,2,740,0.004542163573205471,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004542163573205471
177341,6,701,0.004538984969258308,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004538984969258308
175343,6,23279,-0.0045380485244095325,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0045380485244095325
126105,4,153,0.004536811728030443,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004536811728030443
101108,3,500,0.004533826373517513,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004533826373517513
303407,11,47,-0.00453365221619606,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00453365221619606
252868,9,196,-0.004531108774244785,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004531108774244785
126245,4,293,0.004528972320258617,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004528972320258617
278643,10,627,0.004527056124061346,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004527056124061346
192763,7,15355,-0.004526302684098482,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.004526302684098482
126281,4,329,0.004525931552052498,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004525931552052498
303613,11,253,0.004525379277765751,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004525379277765751
75753,2,489,0.004524801857769489,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004524801857769489
126199,4,247,-0.00452448520809412,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00452448520809412
202619,7,635,0.0045221406035125256,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0045221406035125256
176856,6,216,0.00452206376940012,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00452206376940012
141353,5,14633,-0.004518494941294193,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.004518494941294193
278444,10,428,-0.004517685621976852,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004517685621976852
227782,8,454,0.004511925857514143,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004511925857514143
100627,3,19,-0.004511142615228891,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004511142615228891
151338,5,42,-0.004511087201535702,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004511087201535702
202113,7,129,-0.0045092226937413216,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0045092226937413216
227642,8,314,-0.004508618265390396,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004508618265390396
253041,9,369,-0.004506491124629974,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004506491124629974
176934,6,294,-0.004506479948759079,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004506479948759079
252717,9,45,0.004504218697547913,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004504218697547913
204538,8,1786,-0.004503220319747925,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.004503220319747925
202180,7,196,0.004498989321291447,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004498989321291447
202284,7,300,0.004498239606618881,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004498239606618881
151659,5,363,-0.004497597459703684,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004497597459703684
176987,6,347,-0.0044975667260587215,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0044975667260587215
202478,7,494,0.004497209098190069,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004497209098190069
252763,9,91,0.00449665542691946,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00449665542691946
202144,7,160,-0.004494865424931049,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004494865424931049
202417,7,433,-0.004491670057177544,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004491670057177544
228022,8,694,0.004489879123866558,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004489879123866558
252874,9,202,-0.004489428363740444,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004489428363740444
278033,10,17,-0.00448721693828702,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00448721693828702
202298,7,314,0.004487098194658756,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004487098194658756
100801,3,193,0.0044862148351967335,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0044862148351967335
253183,9,511,0.004484839737415314,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004484839737415314
278627,10,611,-0.004484062548726797,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004484062548726797
126666,4,714,0.004484009463340044,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004484009463340044
177225,6,585,0.004483218304812908,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004483218304812908
278047,10,31,0.004483130294829607,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004483130294829607
278234,10,218,-0.004482274875044823,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.004482274875044823
253263,9,591,0.0044804965145885944,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0044804965145885944
